billing_code,place,tariff_value,extra_unit_value,unit_require,description,source_file,top_level,level1_group,level2_group,leaf,indicators,anchor_id
7185,all,129.35,,FALSE,Oreille externe,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,U - APPAREIL AUDITIF,,,Oreille externe,Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*A; Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*B; Ps*.?s*Cs*.?s*13,104424
7184,all,287.65,,FALSE,Oreille externe,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,U - APPAREIL AUDITIF,,,Oreille externe,Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*A; Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*B; Ps*.?s*Cs*.?s*13,104424
7186,all,462.5,,FALSE,Oreille externe,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,U - APPAREIL AUDITIF,,,Oreille externe,Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*A; Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*B; Ps*.?s*Cs*.?s*13,104424
7197,all,32.75,,FALSE,Oreille externe,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,U - APPAREIL AUDITIF,,,Oreille externe,Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*A; Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*B; Ps*.?s*Cs*.?s*13,104424
7255,all,68.85,,FALSE,Oreille externe,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,U - APPAREIL AUDITIF,,,Oreille externe,Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*A; Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*B; Ps*.?s*Cs*.?s*13,104424
7481,all,384.2,,FALSE,Oreille externe,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,U - APPAREIL AUDITIF,,,Oreille externe,Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*A; Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*B; Ps*.?s*Cs*.?s*13,104424
7422,all,116.2,,FALSE,Oreille externe,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,U - APPAREIL AUDITIF,,,Oreille externe,Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*A; Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*B; Ps*.?s*Cs*.?s*13,104424
7423,all,198,,FALSE,Oreille externe,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,U - APPAREIL AUDITIF,,,Oreille externe,Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*A; Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*B; Ps*.?s*Cs*.?s*13,104424
7424,all,198,,FALSE,Oreille externe,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,U - APPAREIL AUDITIF,,,Oreille externe,Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*A; Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*B; Ps*.?s*Cs*.?s*13,104424
7425,all,196.2,,FALSE,Oreille externe,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,U - APPAREIL AUDITIF,,,Oreille externe,Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*A; Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*B; Ps*.?s*Cs*.?s*13,104424
7412,all,652.25,,FALSE,Oreille externe,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,U - APPAREIL AUDITIF,,,Oreille externe,Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*A; Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*B; Ps*.?s*Cs*.?s*13,104424
7415,all,160.15,,FALSE,Oreille externe,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,U - APPAREIL AUDITIF,,,Oreille externe,Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*A; Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*B; Ps*.?s*Cs*.?s*13,104424
7417,all,160.15,,FALSE,Oreille externe,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,U - APPAREIL AUDITIF,,,Oreille externe,Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*A; Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*B; Ps*.?s*Cs*.?s*13,104424
7427,all,384.2,,FALSE,Oreille externe,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,U - APPAREIL AUDITIF,,,Oreille externe,Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*A; Ps*.?s*Gs*.?s*2s*.?s*4s*.?s*7s*.?s*7s*B; Ps*.?s*Cs*.?s*13,104424
7188,all,986.6,,FALSE,Oreille interne,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,U - APPAREIL AUDITIF,,,Oreille interne,,144041
7266,all,652.25,,FALSE,Oreille interne,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,U - APPAREIL AUDITIF,,,Oreille interne,,144041
7267,all,384.2,,FALSE,Oreille interne,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,U - APPAREIL AUDITIF,,,Oreille interne,,144041
7268,all,355.75,,FALSE,Oreille interne,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,U - APPAREIL AUDITIF,,,Oreille interne,,144041
7269,all,461.95,,FALSE,Oreille interne,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,U - APPAREIL AUDITIF,,,Oreille interne,,144041
7272,all,373.6,,FALSE,Oreille interne,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,U - APPAREIL AUDITIF,,,Oreille interne,,144041
7316,all,260.9,,FALSE,Oreille interne,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,U - APPAREIL AUDITIF,,,Oreille interne,,144041
7445,all,515.9,,FALSE,Oreille interne,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,U - APPAREIL AUDITIF,,,Oreille interne,,144041
7446,all,536.5,,FALSE,Oreille interne,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,U - APPAREIL AUDITIF,,,Oreille interne,,144041
9299,all,14.25,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8010,cabinet,33.05,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8010,établissement,5.75,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8013,cabinet,41.05,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8013,établissement,8.15,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8041,cabinet,26,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8041,établissement,6.5,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8123,cabinet,25.2,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8123,établissement,6.45,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8124,cabinet,31.4,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8124,établissement,8,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8031,cabinet,16.5,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8031,établissement,4,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8023,cabinet,25.2,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8023,établissement,6.45,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8024,cabinet,25.2,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8024,établissement,6.45,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8125,cabinet,24,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8125,établissement,5.85,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8126,cabinet,28.65,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8126,établissement,8,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8076,cabinet,28.75,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8076,établissement,9.25,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8019,cabinet,26,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8019,établissement,6.3,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8030,cabinet,16.4,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8030,établissement,6.75,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8028,cabinet,35.3,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8028,établissement,21.55,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8011,cabinet,19.2,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8011,établissement,5.3,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8038,cabinet,16.25,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8038,établissement,4.95,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8037,cabinet,15.55,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8037,établissement,4.95,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8036,cabinet,17.8,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8036,établissement,4.8,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8034,cabinet,6.4,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8034,établissement,1.4,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8077,cabinet,20.75,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8077,établissement,24.35,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8127,cabinet,28.65,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8127,établissement,4.25,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8128,cabinet,36.9,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8128,établissement,6.95,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8042,cabinet,27.4,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8042,établissement,4.95,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8059,cabinet,32.05,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8059,établissement,6.8,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8053,cabinet,61.65,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8053,établissement,14.9,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8101,cabinet,26.45,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8101,établissement,4.2,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8110,cabinet,34.3,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8110,établissement,4.2,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8058,cabinet,24,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8058,établissement,6.4,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8054,cabinet,16.5,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8054,établissement,4.2,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8056,cabinet,30.6,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8056,établissement,6.15,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8055,cabinet,35.2,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8055,établissement,6.75,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8060,cabinet,19.4,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8060,établissement,4.2,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8075,cabinet,24,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8075,établissement,6.4,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8118,cabinet,19.8,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8118,établissement,4.55,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8074,cabinet,21.5,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8074,établissement,4.55,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8062,cabinet,21.3,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8062,établissement,4.65,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8063,cabinet,16.5,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8063,établissement,4.2,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8064,cabinet,16.5,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8064,établissement,4.2,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
8065,cabinet,16.5,,FALSE,Règles (1 à 19),www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,V - RADIOLOGIE DIAGNOSTIQUE,Préambule particulier,,Règles (1 à 19),,48424
